"id","title","description","subCatType","subcatImage","srOrder","isActive","isDeleted","createdAt","updatedAt","categoryId","title_ol"
"1614","CAFETARIA",NULL,NULL,NULL,"11","1","0","2024-08-17 13:10:15","2024-08-19 10:31:53","1221","COFFEE"
"1615","COCKTAILS",NULL,NULL,NULL,"12","1","0","2024-08-17 13:10:15","2024-08-19 10:31:53","1221","Cocktails"
"1616","DIGESTIVOS & LICORES",NULL,NULL,NULL,"13","1","0","2024-08-17 13:10:15","2024-08-19 10:31:53","1221","Digestifs & Liqueurs"
"1617","ENTRADAS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","STARTERS"
"1618","PARA PARTILHAR",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","TO SHARE"
"1619","BRUSCHETTAS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","BRUSCHETTAS"
"1620","POKE BOWL",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","POKE BOWL"
"1621","SALADAS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","Salads"
"1622","ESPECIALIDADES",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","Specialties"
"1623","PIZZAS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","PIZZAS"
"1624","SOBREMESAS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","DESSERTS"
"1625","VINHOS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:15","2024-08-17 13:10:15","1222","WINES"
"1626","CERVEJA",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:16","2024-08-17 13:10:16","1222","BEER"
"1627","ÁGUAS & REFRIGERANTES",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:16","2024-08-17 13:10:16","1222","WATER & SOFT DRINKS"
"1628","SUMOS NATURAIS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:16","2024-08-17 13:10:16","1222","NATURAL JUICES"
"1629","CAFETARIA",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:16","2024-08-17 13:10:16","1222","CAFETERIA"
"1630","COCKTAILS",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:16","2024-08-17 13:10:16","1222","Cocktails"
"1631","DIGESTIVOS & LICORES",NULL,NULL,NULL,NULL,"1","0","2024-08-17 13:10:16","2024-08-17 13:10:16","1222","Digestifs & Liqueurs"
"1632","Soft Drinks",,NULL,NULL,"0","1","0","2024-08-23 12:45:01","2024-08-23 12:45:01","1217",NULL
"1633","Beer",,NULL,NULL,"0","1","0","2024-08-23 14:24:09","2024-08-23 14:24:09","1217",NULL
"1634","Quente / Hot ",,NULL,NULL,"0","1","0","2024-08-23 14:33:09","2024-08-23 14:33:09","1217",NULL
"1635","Fresh",,NULL,NULL,"0","1","0","2024-09-04 02:54:17","2024-09-04 02:54:17","1028",NULL
"1636","Mochis",,NULL,"public/92479690513/subcategory/2024_9_12_8_53-mochichaverde.jpg",NULL,"1","0","2024-09-05 09:33:07","2024-09-12 08:53:59","1274","Mochis"
"1637","Mochis Gelados",,NULL,"public/92479690513/subcategory/2024_9_12_8_55-mochigeladoamendoaecaramelosalgado.jpg",NULL,"1","0","2024-09-05 09:33:07","2024-09-12 08:55:32","1274","Iced Mochis"
"1638","Chá",NULL,NULL,NULL,NULL,"1","0","2024-09-05 09:33:07","2024-09-05 09:33:07","1275","Tea"
"1639","Regrigerantes",NULL,NULL,NULL,NULL,"1","0","2024-09-05 09:33:07","2024-09-05 09:33:07","1275","Soft Drinks"
"1640","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-09-05 09:33:07","2024-09-05 09:33:07","1275","Beers"
"1641","Vinho",NULL,NULL,NULL,NULL,"1","0","2024-09-05 09:33:07","2024-09-05 09:33:07","1275","Wines"
"1642","Água",NULL,NULL,NULL,NULL,"1","0","2024-09-05 09:33:07","2024-09-05 09:33:07","1275","Water"
"1643","Café",NULL,NULL,NULL,NULL,"1","0","2024-09-05 09:33:07","2024-09-05 09:33:07","1275","Coffee"
"1644","Mochis",NULL,NULL,NULL,NULL,"1","0","2024-09-05 15:54:52","2024-09-05 15:54:52","1284","Mochis"
"1645","Mochis Gelados",NULL,NULL,NULL,NULL,"1","0","2024-09-05 15:54:52","2024-09-05 15:54:52","1284","Iced Mochis"
"1646","Chás Frios",NULL,NULL,NULL,"1","1","0","2024-09-05 15:54:52","2024-09-13 08:06:37","1285","Cold teas"
"1647","Chás Quentes",NULL,NULL,NULL,"2","1","0","2024-09-05 15:54:52","2024-09-13 08:06:37","1285","Hot teas"
"1648","Refrigerantes",NULL,NULL,NULL,"3","1","0","2024-09-05 15:54:52","2024-09-13 08:06:37","1285","Soft Drinks"
"1649","Cervejas",NULL,NULL,NULL,"4","1","0","2024-09-05 15:54:52","2024-09-13 08:06:37","1285","Beers"
"1650","Vinhos",NULL,NULL,NULL,"5","1","0","2024-09-05 15:54:52","2024-09-13 08:06:37","1285","Wines"
"1651","Águas",NULL,NULL,NULL,"0","1","0","2024-09-05 15:54:52","2024-09-13 08:06:37","1285","Water"
"1652","Cafés",NULL,NULL,NULL,"6","1","0","2024-09-05 15:54:53","2024-09-13 08:06:37","1285","Coffee"
"1653","temaki",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1289","temaki"
"1654","sushi",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1289","sushi"
"1655","sashimi",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1289","sashimi"
"1656","entrada",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1287","starter"
"1657","tempura",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1291","tempura"
"1658","menrui (massa)",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1291","menrui (pasta)"
"1659","alternative japanese time",NULL,NULL,NULL,NULL,"1","0","2024-09-09 15:23:51","2024-09-09 15:23:51","1291","alternative japanese time"
"1660","Hello Category",,NULL,"public/94536050151/subcategory/2024_9_10_9_58-image4.png","0","1","0","2024-09-10 09:58:41","2024-09-10 09:58:41","951",NULL
"1661","BASE DE QUINOA E FOLHAS VARIADAS",NULL,NULL,NULL,NULL,"1","0","2024-09-13 08:06:53","2024-09-13 08:06:53","1308","QUINOA AND MIXED LEAVES BASE"
"1662","SUMOS NATURAIS",NULL,NULL,NULL,NULL,"1","0","2024-09-13 08:06:54","2024-09-13 08:06:54","1311","NATURAL JUICES"
"1663","BATIDOS",NULL,NULL,NULL,NULL,"1","0","2024-09-13 08:06:54","2024-09-13 08:06:54","1311","SMOOTHIES"
"1664","COLD MEZZE ",,NULL,NULL,"0","1","1","2024-06-02 16:22:16","2024-09-29 19:43:28","1334",NULL
"1665","Wraps",,NULL,NULL,"0","1","1","2024-06-20 15:40:43","2024-09-29 19:50:37","1337",NULL
"1666","Manooshe (another name for Wrap/Sandwich in Lebanon)",,NULL,NULL,"0","1","1","2024-06-20 16:12:13","2024-09-29 19:50:48","1337",NULL
"1667","Soft Drinks",,NULL,NULL,"0","1","0","2024-08-23 12:45:01","2024-09-29 19:43:28","1341",NULL
"1668","Beer",,NULL,NULL,"0","1","0","2024-08-23 14:24:09","2024-09-29 19:43:28","1341",NULL
"1669","Quente / Hot ",,NULL,NULL,"0","1","0","2024-08-23 14:33:09","2024-09-29 19:43:28","1341",NULL
"1670","Degustação / Rodizio ",,NULL,"public/82389653395/subcategory/2024_10_8_13_16-Prancheta9.png","0","1","0","2024-09-30 13:01:03","2024-10-08 13:16:53","1343","Tasting"
"1671","Temakis",,NULL,NULL,NULL,"1","0","2024-09-30 13:03:12","2024-10-06 23:20:28","1346","Temaki"
"1672","Sushi 2 unidades",,NULL,NULL,NULL,"1","0","2024-09-30 13:03:13","2024-09-30 23:55:21","1346","Sushi"
"1673","Sushi 4 unidades",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:13","2024-09-30 13:03:13","1346","Sushi 4 pieces"
"1674","Sashimis 4 unidades",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:13","2024-09-30 13:03:13","1346","Sashimis 4 pieces"
"1675","Sashimis 6 unidades",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:13","2024-09-30 13:03:13","1346","Sashimis 6 pieces"
"1676","Gelados",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:13","2024-09-30 13:03:13","1352","Ice Creams"
"1677","Gin Tônicos",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:14","2024-09-30 13:03:14","1353","Gin Tonics"
"1678","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:14","2024-09-30 13:03:14","1353","Cocktails"
"1679","Cervejas",NULL,NULL,NULL,NULL,"1","0","2024-09-30 13:03:14","2024-09-30 13:03:14","1353","Beers"
"1680","Tintos",NULL,NULL,NULL,"3","1","0","2024-09-30 13:03:14","2024-09-30 17:46:49","1354","Reds"
"1681","Brancos",NULL,NULL,NULL,"0","1","0","2024-09-30 13:03:14","2024-09-30 17:46:49","1354","Whites"
"1682","Verdes",NULL,NULL,NULL,"1","1","0","2024-09-30 13:03:14","2024-09-30 17:46:49","1354","Greens"
"1683","Rosés",NULL,NULL,NULL,"2","1","0","2024-09-30 13:03:14","2024-09-30 17:46:49","1354","Rosés"
"1684","Vinho do Porto",NULL,NULL,NULL,"4","1","0","2024-09-30 13:03:14","2024-09-30 17:46:49","1354","Port Wine"
"1685","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-09-30 14:22:59","1357","Bread / Naan"
"1686","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:22:59","1357","Soup and Salad"
"1687","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:22:59","1357","Veggie Starter"
"1688","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:22:59","1357","Starter Non-Vegetarian"
"1689","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:23:00","1358","Vegetarian Tandoor"
"1690","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:23:00","1358","Non-Vegetarian Tandoor"
"1691","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:23:00","1358","Durrani Seekh Kebab"
"1692","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:23:00","1358","Vegetarian Main Course"
"1693","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:23:00","1358","Chicken"
"1694","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:23:00","1358","Palak Paneer"
"1695","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Lamb"
"1696","Marisco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Seafood"
"1697","Prato Mistura Turca Grelhadores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Platter and Grill Turkish Mix"
"1698","Cozinha Paquistanesa",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Pakistani Cuisines"
"1699","Cordeiro de Shinwari",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Mutton Shinwari"
"1700","Biryani",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Biryani"
"1701","Raita",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Raita"
"1702","Arroz",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Rice"
"1703","Menu Infantil",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1358","Kids Menu"
"1704","Bebidas Indianas",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1360","Indian Drinks"
"1705","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:23:00","1360","Beer"
"1706","Bebidas sem álcool",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Soft Drinks"
"1707","Vinho Tinto",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Red Wine"
"1708","Vinho Branco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","White Wine"
"1709","Vinho Rosé",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Rose Wine"
"1710","Vinho Verde",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Green Wine"
"1711","Sangria",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Sangria"
"1712","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Cocktails"
"1713","Whisky",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Whisky"
"1714","Rum",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Rum"
"1715","Vodka",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Vodka"
"1716","Gin",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Gin"
"1717","Tequila",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Tequila"
"1718","Vermouts",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Vermouts"
"1719","Licores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:23:00","1360","Liqueurs"
"1720","Shots",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 14:23:00","1360","Shots"
"1721","Café",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 14:23:00","1361","Coffee"
"1722","Chá",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 14:23:00","1361","Tea"
"1723","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-09-30 14:29:36","1365","Bread / Naan"
"1724","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1365","Soup and Salad"
"1725","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1365","Veggie Starter"
"1726","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1365","Starter Non-Vegetarian"
"1727","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1366","Vegetarian Tandoor"
"1728","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1366","Non-Vegetarian Tandoor"
"1729","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1366","Durrani Seekh Kebab"
"1730","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1366","Vegetarian Main Course"
"1731","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1366","Chicken"
"1732","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 14:29:36","1366","Palak Paneer"
"1733","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Lamb"
"1734","Marisco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Seafood"
"1735","Prato Mistura Turca Grelhadores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Platter and Grill Turkish Mix"
"1736","Cozinha Paquistanesa",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Pakistani Cuisines"
"1737","Cordeiro de Shinwari",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Mutton Shinwari"
"1738","Biryani",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Biryani"
"1739","Raita",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Raita"
"1740","Arroz",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Rice"
"1741","Menu Infantil",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1366","Kids Menu"
"1742","Bebidas Indianas",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1368","Indian Drinks"
"1743","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 14:29:36","1368","Beer"
"1744","Bebidas sem álcool",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Soft Drinks"
"1745","Vinho Tinto",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Red Wine"
"1746","Vinho Branco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","White Wine"
"1747","Vinho Rosé",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Rose Wine"
"1748","Vinho Verde",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Green Wine"
"1749","Sangria",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Sangria"
"1750","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Cocktails"
"1751","Whisky",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Whisky"
"1752","Rum",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Rum"
"1753","Vodka",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Vodka"
"1754","Gin",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Gin"
"1755","Tequila",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Tequila"
"1756","Vermouts",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Vermouts"
"1757","Licores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 14:29:36","1368","Liqueurs"
"1758","Shots",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 14:29:36","1368","Shots"
"1759","Café",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 14:29:36","1369","Coffee"
"1760","Chá",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 14:29:37","1369","Tea"
"1761","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-09-30 17:34:33","1373","Bread / Naan"
"1762","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1373","Soup and Salad"
"1763","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1373","Veggie Starter"
"1764","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1373","Starter Non-Vegetarian"
"1765","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1374","Vegetarian Tandoor"
"1766","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1374","Non-Vegetarian Tandoor"
"1767","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1374","Durrani Seekh Kebab"
"1768","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1374","Vegetarian Main Course"
"1769","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1374","Chicken"
"1770","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:34:33","1374","Palak Paneer"
"1771","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Lamb"
"1772","Marisco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Seafood"
"1773","Prato Mistura Turca Grelhadores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Platter and Grill Turkish Mix"
"1774","Cozinha Paquistanesa",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Pakistani Cuisines"
"1775","Cordeiro de Shinwari",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Mutton Shinwari"
"1776","Biryani",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Biryani"
"1777","Raita",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Raita"
"1778","Arroz",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Rice"
"1779","Menu Infantil",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1374","Kids Menu"
"1780","Bebidas Indianas",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1376","Indian Drinks"
"1781","Cerveja",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:34:33","1376","Beer"
"1782","Bebidas sem álcool",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Soft Drinks"
"1783","Vinho Tinto",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Red Wine"
"1784","Vinho Branco",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","White Wine"
"1785","Vinho Rosé",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Rose Wine"
"1786","Vinho Verde",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Green Wine"
"1787","Sangria",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Sangria"
"1788","Cocktails",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Cocktails"
"1789","Whisky",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Whisky"
"1790","Rum",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Rum"
"1791","Vodka",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Vodka"
"1792","Gin",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Gin"
"1793","Tequila",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Tequila"
"1794","Vermouts",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Vermouts"
"1795","Licores",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:07","2024-09-30 17:34:33","1376","Liqueurs"
"1796","Shots",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 17:34:33","1376","Shots"
"1797","Café",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 17:34:33","1377","Coffee"
"1798","Chá",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:08","2024-09-30 17:34:33","1377","Tea"
"1799","Pão/Naan",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:04","2024-09-30 17:36:48","1381","Bread / Naan"
"1800","Sopa e salada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1381","Soup and Salad"
"1801","Entrada vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1381","Veggie Starter"
"1802","Entrada Não Vegetariana",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1381","Starter Non-Vegetarian"
"1803","Tandoor Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1382","Vegetarian Tandoor"
"1804","Grelhado Não Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1382","Non-Vegetarian Tandoor"
"1805","Durrani Carne de Espetada",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1382","Durrani Seekh Kebab"
"1806","Prato Principal Vegetariano",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1382","Vegetarian Main Course"
"1807","Frango",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1382","Chicken"
"1808","Espinafado de Queijo Cottage",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:05","2024-09-30 17:36:48","1382","Palak Paneer"
"1809","Borrego",NULL,NULL,NULL,NULL,"1","0","2024-06-13 19:40:06","2024-09-30 17:36:48","1382","Lamb"
